date,rating,text,thumbs_up,city,primary_theme,review_id
2025-12-21,2,Not fully confident yet. The car sometimes makes decisions that feel unpredictable. Trust in the technology has grown with every ride. Now I prefer it over human drivers.,0,San Francisco,safety_trust,1992
2025-12-21,2,Would rate 5 stars if not for the consistently long wait times in my neighborhood. Pleasantly surprised by the quick pickup. Only waited 2 minutes.,3,Phoenix,wait_times,1993
2025-12-22,2,Can never get a car when I actually need one. Wait times need serious improvement.,16,San Francisco,wait_times,1994
2025-12-22,5,"The driving quality is outstanding. Handles highway merges and city traffic beautifully. The car brakes too hard sometimes, especially at yellow lights. Jerky stops.",6,Phoenix,ride_smoothness,1995
2025-12-22,4,Took my first ride today and was amazed at how safe it felt. Converted skeptic. Not fully confident yet. The car sometimes makes decisions that feel unpredictable.,5,Austin,safety_trust,1996
2025-12-22,3,The holiday pricing was outrageous. Nearly double what I normally pay. Wish they would expand to the suburbs. I can only use it in the city center.,1,Phoenix,pricing,1997
2025-12-22,4,"Love how the car takes turns - no jerky movements, just smooth sailing.",8,Atlanta,ride_smoothness,1998
2025-12-22,3,Had to cancel after waiting 18 minutes. No cars available apparently.,3,Los Angeles,wait_times,1999
2025-12-22,3,The app drains my battery like crazy. Needs optimization badly. Would rate 5 stars if not for the consistently long wait times in my neighborhood.,6,Phoenix,app_experience,2000
2025-12-22,5,"Love how the car takes turns - no jerky movements, just smooth sailing. After 100+ rides, I can say this is the most reliable transportation option I have.",5,Austin,ride_smoothness,2001
2025-12-22,4,"The driving quality is outstanding. Handles highway merges and city traffic beautifully. The future is here and it's amazing. Clean car, no awkward conversation, perfect ride.",2,Los Angeles,ride_smoothness,2002
2025-12-22,5,"Safer than human drivers honestly. No distracted driving, no phone use, always alert.",0,Atlanta,safety_trust,2003
2025-12-22,2,The car took me to the wrong entrance of a mall. Minor but annoying.,0,Atlanta,general_experience,2004
2025-12-22,3,The fare estimate was $15 but I was charged $22. Pricing transparency needs work. The app is clean and easy to use. Love being able to track the car in real-time.,8,Miami,pricing,2005
2025-12-23,5,The consistency is what I love most. Every ride is the same great quality.,7,San Francisco,general_experience,2006
2025-12-23,2,"Wait times have gotten worse recently. Used to be 5 min, now it's 15+. Love that there's no surge pricing. The predictable fares are a huge plus.",0,Austin,wait_times,2007
2025-12-23,1,The car got confused by a delivery truck double-parked. Just sat there for 2 minutes. Pricing is fair and often cheaper than Uber during surge times.,0,Los Angeles,safety_trust,2008
2025-12-23,5,Pleasantly surprised by the quick pickup. Only waited 2 minutes.,3,Atlanta,wait_times,2009
2025-12-23,2,Estimated 8 minute wait turned into 22 minutes. Very frustrating.,1,Los Angeles,wait_times,2010
2025-12-23,2,"Wait times have gotten worse recently. Used to be 5 min, now it's 15+.",7,San Francisco,wait_times,2011
2025-12-23,5,Great value for the ride quality you get. Worth every penny.,0,Phoenix,pricing,2012
2025-12-23,4,Great app design. Setting pickup and dropoff locations is intuitive.,6,Phoenix,app_experience,2013
2025-12-23,2,The novelty wore off. Now I just notice the long waits and limited coverage.,1,Los Angeles,general_experience,2014
2025-12-23,3,Had a bad experience where the car took a very weird route. Added 10 min to my trip. App froze mid-ride and I couldn't see my route or ETA. Stressful.,4,San Francisco,general_experience,2015
2025-12-23,2,Can never get a car when I actually need one. Wait times need serious improvement.,1,Phoenix,wait_times,2016
2025-12-24,5,"After 100+ rides, I can say this is the most reliable transportation option I have.",2,Atlanta,general_experience,2017
2025-12-24,5,The new Atlanta service area is great. Covers most of the places I need to go.,0,Phoenix,coverage_area,2018
2025-12-24,5,The app is clean and easy to use. Love being able to track the car in real-time.,2,San Francisco,app_experience,2019
2025-12-24,5,"The future is here and it's amazing. Clean car, no awkward conversation, perfect ride.",11,Atlanta,general_experience,2020
2025-12-24,4,"Great app design. Setting pickup and dropoff locations is intuitive. The autonomous driving is remarkably smooth. Braking, acceleration, lane changes - all very natural.",15,San Francisco,app_experience,2021
2025-12-24,3,Love the ride but hate the wait. 20 minutes is not acceptable when I'm late.,6,Miami,wait_times,2022
2025-12-24,2,The car took me to the wrong entrance of a mall. Minor but annoying. The novelty wore off. Now I just notice the long waits and limited coverage.,2,Austin,general_experience,2023
2025-12-24,3,"The future is here and it's amazing. Clean car, no awkward conversation, perfect ride.",4,Phoenix,general_experience,2024
2025-12-24,3,Had a close call with a cyclist. The car saw them late and braked hard.,5,San Francisco,safety_trust,2025
2025-12-24,2,The fare estimate was $15 but I was charged $22. Pricing transparency needs work.,9,Phoenix,pricing,2026
2025-12-24,3,App froze mid-ride and I couldn't see my route or ETA. Stressful.,0,Los Angeles,app_experience,2027
2025-12-25,2,The car got confused by a delivery truck double-parked. Just sat there for 2 minutes.,5,Atlanta,safety_trust,2028
2025-12-25,4,Smoother than any Uber ride I've ever taken. The car handles turns and stops so gently.,3,Austin,ride_smoothness,2029
2025-12-25,5,This is the future of transportation. Absolutely love the Waymo experience. Lots of unnecessary lane changes that made the ride feel less smooth than expected.,4,San Francisco,general_experience,2030
2025-12-25,1,The novelty wore off. Now I just notice the long waits and limited coverage.,0,Atlanta,general_experience,2031
2025-12-25,5,The service area is growing fast. Can now get rides to places I couldn't before.,4,Atlanta,coverage_area,2032
2025-12-25,5,Wait time has gotten so much better in the last few months. Usually under 5 min now.,1,Austin,wait_times,2033
2025-12-25,4,Great value for the ride quality you get. Worth every penny.,2,Los Angeles,pricing,2034
2025-12-26,5,The app experience is premium. Love the music and climate controls in the app.,0,Austin,app_experience,2035
2025-12-26,3,The availability is terrible during rush hour. Had to wait over 20 minutes twice.,11,Miami,wait_times,2036
2025-12-26,1,"The car brakes too hard sometimes, especially at yellow lights. Jerky stops.",7,Miami,ride_smoothness,2037
2025-12-26,1,The car seemed to struggle with speed bumps and rough road surfaces.,13,San Francisco,ride_smoothness,2038
2025-12-26,2,Can never get a car when I actually need one. Wait times need serious improvement. The 360 sensors catch things a human driver would miss. Feels very secure.,2,San Francisco,wait_times,2039
2025-12-26,1,Had to cancel after waiting 18 minutes. No cars available apparently. Coverage in SF is excellent now. Can go almost anywhere in the city.,0,Phoenix,wait_times,2040
2025-12-26,2,Would rate 5 stars if not for the consistently long wait times in my neighborhood.,1,Miami,wait_times,2041
2025-12-26,3,Lots of unnecessary lane changes that made the ride feel less smooth than expected. Wait time has gotten so much better in the last few months. Usually under 5 min now.,4,San Francisco,ride_smoothness,2042
2025-12-26,2,Prices have gone up a lot recently. It used to be much more affordable.,1,San Francisco,pricing,2043
2025-12-26,5,Love that there's no surge pricing. The predictable fares are a huge plus.,0,Atlanta,pricing,2044
2025-12-26,1,The holiday pricing was outrageous. Nearly double what I normally pay. The GPS location for pickup is often off by half a block. Confusing.,3,Miami,pricing,2045
2025-12-26,2,Had to cancel after waiting 18 minutes. No cars available apparently.,1,San Francisco,wait_times,2046
2025-12-27,5,Smoother than any Uber ride I've ever taken. The car handles turns and stops so gently.,3,Miami,ride_smoothness,2047
2025-12-27,1,Not fully confident yet. The car sometimes makes decisions that feel unpredictable.,0,San Francisco,safety_trust,2048
2025-12-27,5,Amazing technology. I tell everyone about Waymo. It's truly impressive.,0,Atlanta,general_experience,2049
2025-12-27,5,Converted my whole family to Waymo. We barely use regular rideshare anymore.,0,Los Angeles,general_experience,2050
2025-12-27,2,Can't use it for my daily commute because my office is outside the service area.,5,Los Angeles,coverage_area,2051
2025-12-27,5,My elderly mother uses it and feels safe. That says a lot about the trust factor.,1,Austin,safety_trust,2052
2025-12-27,4,The car is incredibly cautious at crosswalks and around pedestrians. Trust it completely.,5,Austin,safety_trust,2053
2025-12-27,5,Really impressed by how smooth the driving is. My coffee didn't spill once!,11,Atlanta,ride_smoothness,2054
2025-12-28,3,The fare estimate was $15 but I was charged $22. Pricing transparency needs work. The ride was incredibly smooth. Way better than most human drivers I've had in rideshare.,2,Los Angeles,pricing,2055
2025-12-28,2,The biggest issue is reliability of pickup times. I've been burned too many times. The estimated arrival time was accurate. Car showed up right on time.,13,San Francisco,wait_times,2056
2025-12-28,4,The ride was incredibly smooth. Way better than most human drivers I've had in rideshare.,1,Atlanta,ride_smoothness,2057
2025-12-28,4,The car handled a sudden obstacle in the road perfectly. Very impressive safety response.,1,Miami,safety_trust,2058
2025-12-28,2,The car seemed to struggle with speed bumps and rough road surfaces. Best rideshare experience available. The novelty never wears off.,0,Phoenix,ride_smoothness,2059
2025-12-28,5,"Love how the car takes turns - no jerky movements, just smooth sailing.",0,Atlanta,ride_smoothness,2060
2025-12-28,2,The novelty wore off. Now I just notice the long waits and limited coverage.,2,Phoenix,general_experience,2061
2025-12-28,2,Waited 25 minutes for a pickup. This is my biggest complaint with the service.,4,San Francisco,wait_times,2062
2025-12-28,3,The car seemed to struggle with speed bumps and rough road surfaces.,0,San Francisco,ride_smoothness,2063
2025-12-28,5,The car handled a sudden obstacle in the road perfectly. Very impressive safety response.,1,Phoenix,safety_trust,2064
2025-12-28,2,The car accelerated really aggressively merging onto the freeway. Uncomfortable. The car seemed to struggle with speed bumps and rough road surfaces.,0,San Francisco,ride_smoothness,2065
2025-12-28,4,"After 100+ rides, I can say this is the most reliable transportation option I have.",3,Miami,general_experience,2066
2025-12-28,5,The 360 sensors catch things a human driver would miss. Feels very secure.,2,Atlanta,safety_trust,2067
2026-01-01,5,Quick pickup even during evening rush. Really improving on availability.,3,Atlanta,wait_times,2068
2026-01-01,2,The wait times are ridiculous in my area. 15-20 minutes every single time.,3,San Francisco,wait_times,2069
2026-01-01,5,Best ride quality of any rideshare service. The car drives like a luxury chauffeur.,0,Atlanta,ride_smoothness,2070
2026-01-01,4,The ride quality alone makes this worth it. So much smoother than human drivers.,1,Atlanta,ride_smoothness,2071
